pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmassj,pl_bmassprov,pl_radj,pl_ttvflag,pl_kepflag,pl_k2flag,ra,dec,st_dist,st_optmag,st_optband,st_teff,st_mass,st_rad,pl_density,pl_name,planet_type,discovery_mission,discoveries_by_mission,planets_in_system,pl_orbper_norm,pl_orbsmax_norm,pl_orbeccen_norm,pl_bmassj_norm,pl_radj_norm,pl_density_norm,st_dist_norm,st_optmag_norm,st_teff_norm,st_mass_norm,st_rad_norm,pl_discmethod_cod,pl_letter_cod,pl_bmassprov_cod,st_optband_cod
Kepler-1586,b,Transit,1,15.6049212,0.122,0.1065,1.0150000000000001,Mass,0.136,0,1,0,298.202609,44.925827,864.0,13.096,Kepler-band,6681.0,1.45,1.73,,Kepler-1586 b,,Kepler,2329,1,0.1549844036491998,0.47832796564680613,0.0,0.0,0.27877237851662406,0.007557358252427352,0.6516002543450615,0.4589121375238757,0.8764003294892915,0.9999999999999998,1.0,8,0,0,0
Kepler-1587,b,Transit,1,9.4060467,0.122,0.1065,1.0150000000000001,Mass,0.119,0,1,0,292.677726,49.66391,907.0,14.09,Kepler-band,5933.0,1.08,1.22,,Kepler-1587 b,,Kepler,2329,1,0.093058687571909,0.47832796564680613,0.0,0.0,0.23529411764705885,0.01141377722727487,0.6841503663780053,0.5452118423337383,0.6299423393739703,0.6145833333333335,0.6458333333333334,8,0,0,0
Kepler-1588,b,Transit,1,7.84931739,0.122,0.1065,1.0150000000000001,Mass,0.068,0,1,0,288.232715,48.002178,658.0,13.858,Kepler-band,5817.0,0.96,0.99,,Kepler-1588 b,,Kepler,2329,1,0.07750722298583668,0.47832796564680613,0.0,0.0,0.1048593350383632,0.06234589055188819,0.4956625083267729,0.525069456502865,0.5917215815485997,0.48958333333333326,0.48611111111111116,8,0,0,0
Kepler-1589,b,Transit,1,0.99166527,0.122,0.1065,1.0150000000000001,Mass,0.097,0,1,0,294.441792,40.571686,1324.25,14.978,Kepler-band,6166.0,1.18,1.25,,Kepler-1589 b,,Kepler,2329,1,0.009000429028328531,0.47832796564680613,0.0,0.0,0.1790281329923274,0.021302561027216626,1.0000000000000002,0.6223085605139781,0.7067133443163096,0.7187499999999998,0.6666666666666667,8,0,0,0
Kepler-159,b,Transit,2,10.139623,0.082,0.1065,1.0150000000000001,Mass,0.212,1,1,0,297.07017,40.868784,511.5,14.902,Kepler-band,4625.0,0.97,0.66,,Kepler-159 b,,Kepler,2329,2,0.1003869917140286,0.2636205045625335,0.0,0.0,0.47314578005115093,0.001796760242326184,0.3847650336098831,0.6157101927417953,0.19897034596375618,0.5,0.2569444444444445,8,0,0,0
Kepler-159,c,Transit,2,43.595792,0.218,0.1065,1.0150000000000001,Mass,0.304,1,1,0,297.07017,40.868784,511.5,14.902,Kepler-band,4625.0,0.97,0.66,,Kepler-159 c,,Kepler,2329,2,0.4346085060434215,0.9936258722490605,0.0,0.0,0.7084398976982097,0.00043121459042757117,0.3847650336098831,0.6157101927417953,0.19897034596375618,0.5,0.2569444444444445,8,1,0,0
Kepler-1590,b,Transit,1,7.61760804,0.122,0.1065,1.0150000000000001,Mass,0.102,0,1,0,291.407812,48.017891,900.0,14.11,Kepler-band,6053.0,1.11,1.16,,Kepler-1590 b,,Kepler,2329,1,0.07519248546041112,0.47832796564680613,0.0,0.0,0.1918158567774936,0.018283155580893235,0.6788515109307819,0.5469482549053654,0.669481054365733,0.6458333333333335,0.6041666666666666,8,0,0,0
Kepler-1591,b,Transit,1,8.18504949,0.122,0.1065,1.0150000000000001,Mass,0.113,0,1,0,296.516659,44.608608,1090.0,14.686,Kepler-band,6082.0,1.1,1.16,,Kepler-1591 b,,Kepler,2329,1,0.08086113032863457,0.47832796564680613,0.0,0.0,0.21994884910485937,0.013375408765148578,0.822677587355417,0.5969569369682236,0.6790362438220756,0.6354166666666667,0.6041666666666666,8,0,0,0
Kepler-1592,b,Transit,1,3.05710069,0.122,0.1065,1.0150000000000001,Mass,0.137,0,1,0,293.850646,38.397749,1324.25,14.803,Kepler-band,6213.0,1.18,1.28,,Kepler-1592 b,,Kepler,2329,1,0.029633782291876593,0.47832796564680613,0.0,0.0,0.28132992327365736,0.0073872135526223985,1.0000000000000002,0.6071149505122416,0.7221993410214169,0.7187499999999998,0.6875,8,0,0,0
Kepler-1593,b,Transit,1,100.19248779,0.122,0.1065,1.0150000000000001,Mass,0.283,0,1,0,300.48818,44.46067,755.0,15.873,Kepler-band,4995.0,0.81,0.77,,Kepler-1593 b,,Kepler,2329,1,1.0,0.47832796564680613,0.0,0.0,0.6547314578005115,0.0005990835095115365,0.5690895052382972,0.700013023094287,0.3208813838550246,0.3333333333333335,0.33333333333333337,8,0,0,0
Kepler-1594,b,Transit,1,2.71603809,0.122,0.1065,1.0150000000000001,Mass,0.095,0,1,0,293.62309,47.961914,1100.0,14.801,Kepler-band,5946.0,1.06,1.08,,Kepler-1594 b,,Kepler,2329,1,0.026226624148542252,0.47832796564680613,0.0,0.0,0.1739130434782609,0.022693896177343076,0.8302473808514504,0.6069413092550789,0.6342257001647447,0.59375,0.5486111111111112,8,0,0,0
Kepler-1595,b,Transit,1,4.56380468,0.122,0.1065,1.0150000000000001,Mass,0.11,0,1,0,285.722721,43.00948,841.0,15.448,Kepler-band,5203.0,0.84,0.8,,Kepler-1595 b,,Kepler,2329,1,0.04468550232545062,0.47832796564680613,0.0,0.0,0.2122762148337596,0.014522540801884282,0.6341897293041846,0.6631142559472131,0.38941515650741354,0.36458333333333337,0.35416666666666674,8,0,0,0
Kepler-1596,b,Transit,1,66.373379,0.122,0.1065,1.0150000000000001,Mass,0.17,0,1,0,285.557511,49.330074,1166.0,15.37,Kepler-band,5706.0,0.95,0.92,,Kepler-1596 b,,Kepler,2329,1,0.6621527780701886,0.47832796564680613,0.0,0.0,0.36572890025575455,0.003737814857836368,0.880208017925271,0.6563422469178676,0.5551482701812192,0.47916666666666663,0.4375,8,0,0,0
Kepler-1597,b,Transit,1,2.94654179,0.122,0.1065,1.0150000000000001,Mass,0.095,0,1,0,288.163973,42.481083,1255.0,14.144,Kepler-band,6377.0,1.25,1.39,,Kepler-1597 b,,Kepler,2329,1,0.028529317432777156,0.47832796564680613,0.0,0.0,0.1739130434782609,0.022693896177343076,0.9475791800399685,0.5499001562771314,0.7762355848434928,0.7916666666666665,0.7638888888888888,8,0,0,0
Kepler-1598,b,Transit,1,4.34195123,0.122,0.1065,1.0150000000000001,Mass,0.085,0,1,0,288.469102,46.78368,734.0,13.874,Kepler-band,5940.0,1.07,1.09,,Kepler-1598 b,,Kepler,2329,1,0.042469223587194606,0.47832796564680613,0.0,0.0,0.14833759590792842,0.03178954339516032,0.5531929388966269,0.5264585865601666,0.6322487644151564,0.6041666666666667,0.5555555555555556,8,0,0,0
Kepler-1599,b,Transit,1,100.19248779,0.122,0.1065,1.0150000000000001,Mass,0.145,0,1,0,286.220889,41.151251,1004.0,14.945,Kepler-band,5767.0,0.99,0.99,,Kepler-1599 b,,Kepler,2329,1,1.0,0.47832796564680613,0.0,0.0,0.30179028132992325,0.006188518811809688,0.7575773632895295,0.6194434797707934,0.5752471169686986,0.5208333333333333,0.48611111111111116,8,0,0,0
Kepler-16,b,Transit,1,100.19248779,0.21918750000000004,0.1065,1.0150000000000001,Mass,0.41800000000000004,1,1,0,289.07571,51.757439,61.0,11.762,Kepler-band,4450.0,0.69,0.65,0.7768375249495486,Kepler-16 b,Rocoso/Compacto,Kepler,2329,1,1.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.043745836613577185,0.3430934189963536,0.14130971993410224,0.20833333333333337,0.25000000000000006,8,0,0,0
Kepler-160,b,Transit,2,4.309427,0.05,0.1065,1.0150000000000001,Mass,0.137,0,1,0,287.773581,42.869286,511.5,14.619,Kepler-band,5857.0,0.97,0.88,,Kepler-160 b,,Kepler,2329,2,0.04214431198709486,0.0918545356951154,0.0,0.0,0.28132992327365736,0.0073872135526223985,0.3847650336098831,0.5911399548532731,0.6049011532125206,0.5,0.4097222222222222,8,0,0,0
Kepler-160,c,Transit,2,13.699087,0.109,0.1065,1.0150000000000001,Mass,0.322,1,1,0,287.773581,42.869286,511.5,14.619,Kepler-band,5857.0,0.97,0.88,,Kepler-160 c,,Kepler,2329,2,0.13594543979219792,0.40854804079441753,0.0,0.0,0.7544757033248083,0.00032013811401271786,0.3847650336098831,0.5911399548532731,0.6049011532125206,0.5,0.4097222222222222,8,1,0,0
Kepler-1600,b,Transit,1,100.19248779,0.122,0.1065,1.0150000000000001,Mass,0.279,0,1,0,291.399384,38.787752,992.0,15.825,Kepler-band,5214.0,0.86,0.82,,Kepler-1600 b,,Kepler,2329,1,1.0,0.47832796564680613,0.0,0.0,0.6445012787723786,0.0006369833737685952,0.7484936110942894,0.6958456329223822,0.39303953871499164,0.38541666666666674,0.3680555555555556,8,0,0,0
Kepler-1601,b,Transit,1,2.20921951,0.122,0.1065,1.0150000000000001,Mass,0.073,0,1,0,285.512943,38.079748,660.0,13.764,Kepler-band,5869.0,1.04,1.07,,Kepler-1601 b,,Kepler,2329,1,0.021163591579036984,0.47832796564680613,0.0,0.0,0.11764705882352941,0.0503408252380175,0.49717646702597956,0.516908317416218,0.6088550247116968,0.5729166666666667,0.5416666666666667,8,0,0,0
Kepler-1602,b,Transit,1,11.17931605,0.122,0.1065,1.0150000000000001,Mass,0.12,0,1,0,293.580858,40.427478,815.0,13.352,Kepler-band,6296.0,1.22,1.36,,Kepler-1602 b,,Kepler,2329,1,0.11077335082193318,0.47832796564680613,0.0,0.0,0.23785166240409208,0.011124120693763685,0.6145082662144977,0.4811382184407015,0.7495469522240528,0.7604166666666665,0.7430555555555557,8,0,0,0
Kepler-1603,b,Transit,1,2.27163926,0.122,0.1065,1.0150000000000001,Mass,0.115,0,1,0,295.329843,42.534966,1324.25,15.332,Kepler-band,6241.0,1.21,1.31,,Kepler-1603 b,,Kepler,2329,1,0.021787154407436796,0.47832796564680613,0.0,0.0,0.22506393861892585,0.012675805879421216,1.0000000000000002,0.6530430630317764,0.7314250411861616,0.7499999999999998,0.7083333333333334,8,0,0,0
Kepler-1604,b,Transit,1,0.68368426,0.122,0.1065,1.0150000000000001,Mass,0.126,0,1,0,285.410633,44.412212,562.0,14.915,Kepler-band,4976.0,0.81,0.76,,Kepler-1604 b,,Kepler,2329,1,0.005923750417968336,0.47832796564680613,0.0,0.0,0.2531969309462916,0.00957272773559354,0.42299249076485196,0.6168388609133529,0.3146210873146622,0.3333333333333335,0.32638888888888895,8,0,0,0
Kepler-1605,b,Transit,1,85.7565495,0.122,0.1065,1.0150000000000001,Mass,0.096,0,1,0,287.134895,47.488621,224.0,12.429,Kepler-band,5280.0,0.86,0.82,,Kepler-1605 b,,Kepler,2329,1,0.855787398848641,0.47832796564680613,0.0,0.0,0.17647058823529413,0.021983736838222887,0.16713347059892208,0.40100277826011455,0.41478583196046137,0.38541666666666674,0.3680555555555556,8,0,0,0
Kepler-1606,b,Transit,1,100.19248779,0.122,0.1065,1.0150000000000001,Mass,0.185,0,1,0,286.378264,43.07325,880.0,15.139,Kepler-band,5422.0,0.9,0.86,,Kepler-1606 b,,Kepler,2329,1,1.0,0.47832796564680613,0.0,0.0,0.40409207161125316,0.002839943720123218,0.663711923938715,0.6362866817155756,0.46157331136738056,0.42708333333333337,0.39583333333333337,8,0,0,0
Kepler-1607,b,Transit,1,13.6473676,0.122,0.1065,1.0150000000000001,Mass,0.082,0,1,0,296.059869,42.656051,735.0,13.897,Kepler-band,6116.0,1.14,1.21,,Kepler-1607 b,,Kepler,2329,1,0.13542877166476805,0.47832796564680613,0.0,0.0,0.14066496163682865,0.035438529351787346,0.5539499182462303,0.5284554610175377,0.6902388797364087,0.6770833333333333,0.6388888888888888,8,0,0,0
Kepler-1608,b,Transit,1,16.4735686,0.122,0.1065,1.0150000000000001,Mass,0.154,0,1,0,295.563558,39.417606,832.0,15.889,Kepler-band,4992.0,0.75,0.72,,Kepler-1608 b,,Kepler,2329,1,0.1636620454152457,0.47832796564680613,0.0,0.0,0.32480818414322254,0.005121137798238411,0.6273769151577545,0.7014021531515887,0.3198929159802306,0.2708333333333335,0.2986111111111111,8,0,0,0
Kepler-1609,b,Transit,1,100.19248779,0.122,0.1065,1.0150000000000001,Mass,0.198,0,1,0,290.146555,39.665821,1324.25,15.015,Kepler-band,6132.0,1.18,1.27,,Kepler-1609 b,,Kepler,2329,1,1.0,0.47832796564680613,0.0,0.0,0.4373401534526855,0.002266796077608709,1.0000000000000002,0.6255209237714882,0.6955107084019769,0.7187499999999998,0.6805555555555556,8,0,0,0
Kepler-161,b,Transit,2,4.921355,0.054,0.1065,1.0150000000000001,Mass,0.189,0,1,0,290.516491,43.083824,511.5,14.196,Kepler-band,5078.0,0.77,0.81,,Kepler-161 b,,Kepler,2329,2,0.04825737002492808,0.11332528180354265,0.0,0.0,0.4143222506393862,0.002646662894583704,0.3847650336098831,0.5544148289633616,0.3482289950576607,0.29166666666666674,0.36111111111111116,8,0,0,0
Kepler-161,c,Transit,2,7.06424,0.068,0.1065,1.0150000000000001,Mass,0.183,1,1,0,290.516491,43.083824,511.5,14.196,Kepler-band,5078.0,0.77,0.81,,Kepler-161 c,,Kepler,2329,2,0.06966443159655455,0.1884728931830381,0.0,0.0,0.3989769820971867,0.002943013433773714,0.3847650336098831,0.5544148289633616,0.3482289950576607,0.29166666666666674,0.36111111111111116,8,1,0,0
Kepler-1610,b,Transit,1,8.70181574,0.122,0.1065,1.0150000000000001,Mass,0.144,0,1,0,295.90501,45.405434,1063.0,15.85,Kepler-band,5383.0,0.91,0.87,,Kepler-1610 b,,Kepler,2329,1,0.08602353845221028,0.47832796564680613,0.0,0.0,0.29923273657288996,0.006323998924992402,0.8022391449161267,0.698016148636916,0.44872322899505757,0.4375000000000001,0.4027777777777778,8,0,0,0
Kepler-1611,b,Transit,1,5.1762429,0.122,0.1065,1.0150000000000001,Mass,0.072,0,1,0,296.512049,49.727764,686.0,14.435,Kepler-band,5605.0,0.94,0.93,,Kepler-1611 b,,Kepler,2329,1,0.05080365737546839,0.47832796564680613,0.0,0.0,0.11508951406649615,0.05247901593240859,0.5168579301156665,0.5751649591943045,0.5218698517298188,0.46875,0.44444444444444453,8,0,0,0
Kepler-1612,b,Transit,1,3.91795101,0.122,0.1065,1.0150000000000001,Mass,0.092,0,1,0,291.250279,45.655075,837.0,14.75,Kepler-band,5643.0,0.96,0.94,,Kepler-1612 b,,Kepler,2329,1,0.03823353253708077,0.47832796564680613,0.0,0.0,0.16624040920716113,0.025014371966460267,0.6311618119057713,0.6025134571974301,0.5343904448105437,0.48958333333333326,0.45138888888888884,8,0,0,0
Kepler-1613,b,Transit,1,1.5184299,0.122,0.1065,1.0150000000000001,Mass,0.186,0,1,0,289.875041,43.420963,855.0,14.118,Kepler-band,6005.0,1.08,1.12,,Kepler-1613 b,,Kepler,2329,1,0.014262719290365478,0.47832796564680613,0.0,0.0,0.40664961636828645,0.0027900593528425465,0.6447874401986314,0.5476428199340163,0.653665568369028,0.6145833333333335,0.576388888888889,8,0,0,0
Kepler-1614,b,Transit,1,3.9466141,0.122,0.1065,1.0150000000000001,Mass,0.133,0,1,0,284.871334,49.775913,982.0,15.923,Kepler-band,5121.0,0.79,0.76,,Kepler-1614 b,,Kepler,2329,1,0.0385198719964839,0.47832796564680613,0.0,0.0,0.2710997442455243,0.008099036987545551,0.740923817598256,0.7043540545233548,0.3623970345963756,0.3125000000000001,0.32638888888888895,8,0,0,0
Kepler-1615,b,Transit,1,47.3126192,0.122,0.1065,1.0150000000000001,Mass,0.184,0,1,0,286.359226,42.227478,940.0,14.553,Kepler-band,5865.0,1.04,1.05,,Kepler-1615 b,,Kepler,2329,1,0.4717389860838791,0.47832796564680613,0.0,0.0,0.40153452685422,0.002890918429248862,0.7091306849149156,0.5854097933669039,0.6075370675453047,0.5729166666666667,0.5277777777777778,8,0,0,0
Kepler-1616,b,Transit,1,6.76284377,0.122,0.1065,1.0150000000000001,Mass,0.091,0,1,0,286.543637,45.304874,862.0,13.499,Kepler-band,6266.0,1.21,1.34,,Kepler-1616 b,,Kepler,2329,1,0.0666535338334613,0.47832796564680613,0.0,0.0,0.1636828644501279,0.02585710197369119,0.6500862956458549,0.4939008508421602,0.7396622734761118,0.7499999999999998,0.7291666666666667,8,0,0,0
Kepler-1617,b,Transit,1,27.4785572,0.122,0.1065,1.0150000000000001,Mass,0.107,0,1,0,287.937219,46.418491,813.0,13.63,Kepler-band,6167.0,1.15,1.22,,Kepler-1617 b,,Kepler,2329,1,0.27360003488049817,0.47832796564680613,0.0,0.0,0.20460358056265984,0.015801947489603306,0.612994307515291,0.505274353186317,0.7070428336079078,0.6874999999999998,0.6458333333333334,8,0,0,0
Kepler-1618,b,Transit,1,6.10826019,0.122,0.1065,1.0150000000000001,Mass,0.112,0,1,0,295.175391,45.930908,1238.0,13.606,Kepler-band,6620.0,1.41,1.65,,Kepler-1618 b,,Kepler,2329,1,0.060114353709079596,0.47832796564680613,0.0,0.0,0.21739130434782608,0.013744172421395,0.9347105310967118,0.5031906581003646,0.8563014827018123,0.958333333333333,0.9444444444444444,8,0,0,0
Kepler-1619,b,Transit,1,23.6225913,0.122,0.1065,1.0150000000000001,Mass,0.068,0,1,0,285.703472,44.422001,520.0,13.341,Kepler-band,5852.0,1.0,1.0,,Kepler-1619 b,,Kepler,2329,1,0.2350795825746618,0.47832796564680613,0.0,0.0,0.1048593350383632,0.06234589055188819,0.3911993580815116,0.4801831915263065,0.6032537067545305,0.53125,0.4930555555555556,8,0,0,0
Kepler-162,b,Transit,2,6.919798,0.069,0.1065,1.0150000000000001,Mass,0.112,0,1,0,297.27891,43.724018,511.5,14.248,Kepler-band,5816.0,0.97,0.96,,Kepler-162 b,,Kepler,2329,2,0.0682214802540752,0.19384057971014493,0.0,0.0,0.21739130434782608,0.013744172421395,0.3847650336098831,0.5589295016495918,0.5913920922570017,0.5,0.4652777777777778,8,0,0,0
Kepler-162,c,Transit,2,19.446355,0.137,0.1065,1.0150000000000001,Mass,0.27,0,1,0,297.27891,43.724018,511.5,14.248,Kepler-band,5816.0,0.97,0.96,,Kepler-162 c,,Kepler,2329,2,0.19335968271453793,0.5588432635534084,0.0,0.0,0.6214833759590793,0.0007306946417232997,0.3847650336098831,0.5589295016495918,0.5913920922570017,0.5,0.4652777777777778,8,1,0,0
Kepler-1620,b,Transit,1,100.19248779,0.122,0.1065,1.0150000000000001,Mass,0.144,0,1,0,297.270876,46.928417,773.0,13.658,Kepler-band,6157.0,1.15,1.23,,Kepler-1620 b,,Kepler,2329,1,1.0,0.47832796564680613,0.0,0.0,0.29923273657288996,0.006323998924992402,0.5827151335311573,0.5077053307865947,0.7037479406919276,0.6874999999999998,0.6527777777777778,8,0,0,0
Kepler-1621,b,Transit,1,92.263714,0.122,0.1065,1.0150000000000001,Mass,0.193,0,1,0,297.588518,43.841221,1324.25,15.015,Kepler-band,6158.0,1.15,1.24,,Kepler-1621 b,,Kepler,2329,1,0.920792880294543,0.47832796564680613,0.0,0.0,0.42455242966751916,0.0024690743838577337,1.0000000000000002,0.6255209237714882,0.7040774299835253,0.6874999999999998,0.6597222222222222,8,0,0,0
Kepler-1622,b,Transit,1,10.8118737,0.122,0.1065,1.0150000000000001,Mass,0.131,0,1,0,297.32891,47.815472,927.0,13.385,Kepler-band,6436.0,1.31,1.5,,Kepler-1622 b,,Kepler,2329,1,0.10710266340264883,0.47832796564680613,0.0,0.0,0.2659846547314578,0.008488213805506791,0.6992899533700722,0.48400329918388596,0.7956754530477761,0.8541666666666665,0.8402777777777777,8,0,0,0
Kepler-1623,b,Transit,1,4.36128348,0.122,0.1065,1.0150000000000001,Mass,0.117,0,1,0,294.082695,39.556103,986.0,14.951,Kepler-band,5772.0,1.0,1.0,,Kepler-1623 b,,Kepler,2329,1,0.042662349520722564,0.47832796564680613,0.0,0.0,0.23017902813299237,0.012023223666333403,0.7439517349966693,0.6199644035422817,0.5768945634266887,0.53125,0.4930555555555556,8,0,0,0
Kepler-1624,b,Transit,1,3.29030452,0.122,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,1,0,292.57986,37.376411,199.0,15.669,Kepler-band,4021.125,0.5,0.47,,Kepler-1624 b,,Kepler,2329,1,0.031963449421726825,0.47832796564680613,0.0,0.0,1.0000000000000002,0.0,0.1482089868588385,0.6823016148636917,0.0,0.010416666666666852,0.125,8,0,0,0
Kepler-1625,b,Transit,1,100.19248779,0.122,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,1,0,295.429347,39.886547,1213.0,15.756,Kepler-band,5677.0,0.96,0.94,,Kepler-1625 b,,Kepler,2329,1,1.0,0.47832796564680613,0.0,0.0,1.0000000000000002,0.0,0.9157860473566282,0.689855009550269,0.5455930807248763,0.48958333333333326,0.45138888888888884,8,0,0,0
Kepler-1626,b,Transit,1,4.13962966,0.122,0.1065,1.0150000000000001,Mass,0.18,0,1,0,296.500445,40.72123,1324.25,14.275,Kepler-band,6826.0,1.4500000000000002,1.73,,Kepler-1626 b,,Kepler,2329,1,0.04044806505266842,0.47832796564680613,0.0,0.0,0.3913043478260869,0.003106334882189673,1.0000000000000002,0.5612736586212884,0.9241762767710051,1.0,1.0,8,0,0,0
Kepler-1627,b,Transit,1,7.20283653,0.122,0.1065,1.0150000000000001,Mass,0.329,0,1,0,284.056684,41.576733,311.0,13.028,Kepler-band,5445.0,0.87,0.84,,Kepler-1627 b,,Kepler,2329,1,0.07104898767460997,0.47832796564680613,0.0,0.0,0.772378516624041,0.00028329205353157976,0.2329906740144129,0.45300833478034386,0.46915156507413514,0.39583333333333337,0.3819444444444444,8,0,0,0
Kepler-1628,b,Transit,1,76.378033,0.122,0.1065,1.0150000000000001,Mass,0.41800000000000004,0,1,0,281.6337,43.411579,352.0,16.595,Kepler-band,4021.125,0.55,0.52,,Kepler-1628 b,,Kepler,2329,1,0.7620975927386467,0.47832796564680613,0.0,0.0,1.0000000000000002,0.0,0.26402682734815,0.7626975169300224,0.0,0.06250000000000022,0.15972222222222227,8,0,0,0
Kepler-1629,b,Transit,1,3.87595807,0.122,0.1065,1.0150000000000001,Mass,0.069,0,1,0,280.206621,43.774297,390.0,12.75,Kepler-band,5776.0,1.01,1.01,,Kepler-1629 b,,Kepler,2329,1,0.0378140301129406,0.47832796564680613,0.0,0.0,0.10741687979539644,0.05966274364378604,0.292792042633077,0.42887220003472815,0.5782125205930806,0.5416666666666667,0.5,8,0,0,0
Kepler-163,b,Transit,2,7.810937,0.078,0.1065,1.0150000000000001,Mass,0.094,0,1,0,295.002819,46.987328,511.5,14.415,Kepler-band,5776.0,0.96,0.92,,Kepler-163 b,,Kepler,2329,2,0.07712380933000679,0.24214975845410622,0.0,0.0,0.17135549872122763,0.023434597123331475,0.3847650336098831,0.5734285466226775,0.5782125205930806,0.48958333333333326,0.4375,8,0,0,0
Kepler-163,c,Transit,2,21.347262,0.152,0.1065,1.0150000000000001,Mass,0.202,0,1,0,295.002819,46.987328,511.5,14.415,Kepler-band,5776.0,0.96,0.92,,Kepler-163 c,,Kepler,2329,2,0.2123494246703292,0.6393585614600106,0.0,0.0,0.44757033248081846,0.00211908455117989,0.3847650336098831,0.5734285466226775,0.5782125205930806,0.48958333333333326,0.4375,8,1,0,0
Kepler-1630,b,Transit,1,100.19248779,0.122,0.1065,1.0150000000000001,Mass,0.195,0,1,0,297.508294,43.710953,278.0,14.15,Kepler-band,4736.0,0.66,0.63,,Kepler-1630 b,,Kepler,2329,1,1.0,0.47832796564680613,0.0,0.0,0.42966751918158574,0.0023856695642914456,0.20801035547750257,0.5504210800486194,0.2355436573311367,0.17708333333333348,0.23611111111111116,8,0,0,0
Kepler-1631,b,Transit,1,4.09513932,0.122,0.1065,1.0150000000000001,Mass,0.12,0,1,0,294.63257,43.807671,1190.0,15.524,Kepler-band,5679.0,0.97,0.95,,Kepler-1631 b,,Kepler,2329,1,0.040003614021594615,0.47832796564680613,0.0,0.0,0.23785166240409208,0.011124120693763685,0.8983755223157512,0.6697126237193957,0.5462520593080724,0.5,0.45833333333333337,8,0,0,0
Kepler-1632,b,Transit,1,100.19248779,0.122,0.1065,1.0150000000000001,Mass,0.22,0,1,0,294.494859,43.91362,584.0,13.093,Kepler-band,6137.0,1.12,1.19,,Kepler-1632 b,,Kepler,2329,1,1.0,0.47832796564680613,0.0,0.0,0.49360613810741694,0.0015794395336768637,0.4396460364561255,0.4586516756381315,0.6971581548599672,0.65625,0.625,8,0,0,0
Kepler-1633,b,Transit,1,100.19248779,0.122,0.1065,1.0150000000000001,Mass,0.141,0,1,0,288.515202,44.923225,811.0,13.435,Kepler-band,6256.0,1.2,1.32,,Kepler-1633 b,,Kepler,2329,1,1.0,0.47832796564680613,0.0,0.0,0.2915601023017903,0.0067538834539134646,0.6114803488160844,0.4883443306129537,0.7363673805601316,0.7395833333333333,0.7152777777777778,8,0,0,0
Kepler-1634,b,Transit,1,100.19248779,0.122,0.1065,1.0150000000000001,Mass,0.285,0,1,0,294.043409,45.139786,654.0,14.508,Kepler-band,5474.0,0.92,0.89,,Kepler-1634 b,,Kepler,2329,1,1.0,0.47832796564680613,0.0,0.0,0.659846547314578,0.0005809239968105712,0.4926345909283595,0.5815028650807431,0.47870675453047773,0.44791666666666674,0.41666666666666674,8,0,0,0
Kepler-1635,b,Transit,1,100.19248779,0.122,0.1065,1.0150000000000001,Mass,0.325,0,1,0,285.348993,45.556183,1084.0,15.696,Kepler-band,5347.0,0.89,0.85,,Kepler-1635 b,,Kepler,2329,1,1.0,0.47832796564680613,0.0,0.0,0.762148337595908,0.0003039578782503828,0.8181357112577969,0.6846457718353879,0.4368616144975288,0.41666666666666674,0.38888888888888895,8,0,0,0
Kepler-1636,b,Transit,1,100.19248779,0.122,0.1065,1.0150000000000001,Mass,0.288,0,1,0,294.057625,46.441031,1324.25,15.807,Kepler-band,5797.0,1.01,1.02,,Kepler-1636 b,,Kepler,2329,1,1.0,0.47832796564680613,0.0,0.0,0.6675191815856777,0.0005546217990653789,1.0000000000000002,0.6942828616079181,0.5851317957166391,0.5416666666666667,0.5069444444444445,8,0,0,0
Kepler-1637,b,Transit,1,6.10960324,0.122,0.1065,1.0150000000000001,Mass,0.079,0,1,0,282.236848,48.154297,506.0,13.328,Kepler-band,5789.0,1.02,1.02,,Kepler-1637 b,,Kepler,2329,1,0.06012777055321438,0.47832796564680613,0.0,0.0,0.1329923273657289,0.03966297815774308,0.38060164718706474,0.4790545233547491,0.582495881383855,0.5520833333333333,0.5069444444444445,8,0,0,0
Kepler-1638,b,Transit,1,100.19248779,0.122,0.1065,1.0150000000000001,Mass,0.167,0,1,0,295.482407,48.524445,879.0,14.759,Kepler-band,5710.0,0.97,0.95,,Kepler-1638 b,,Kepler,2329,1,1.0,0.47832796564680613,0.0,0.0,0.3580562659846548,0.003957684852516861,0.6629549445891116,0.6032948428546622,0.5564662273476111,0.5,0.45833333333333337,8,0,0,0
Kepler-1639,b,Transit,1,9.878482,0.122,0.1065,1.0150000000000001,Mass,0.23,0,1,0,283.068632,48.802086,1168.0,14.496,Kepler-band,6150.0,1.12,1.18,,Kepler-1639 b,,Kepler,2329,1,0.09777823694376508,0.47832796564680613,0.0,0.0,0.5191815856777494,0.0013485976683689808,0.8817219766244777,0.580461017537767,0.7014415156507414,0.65625,0.6180555555555556,8,0,0,0
